,Player,Tm,PassCmp,PassAtt,PassYds,PassTD,PassInt,PassSk,PassYds/Cmp,PassLng,PassRate,R_Att,R_Yds,R_TD,R_Lng,Re_Tgt,Re_Rec,Re_Yds,Re_TD,Re_Lng,Re_Fmb,Re_Fl
0,Ryan Tannehill,TEN,11,21,93,1,1,2,8,24,60.2,5,24,0,11,0,0,0,0,0,1,0
1,Dontrell Hilliard,TEN,0,0,0,0,0,0,0,0,,12,131,1,68,2,1,2,0,2,1,1
2,D'Onta Foreman,TEN,0,0,0,0,0,0,0,0,,19,109,0,30,1,1,3,0,3,1,1
3,Khari Blasingame,TEN,0,0,0,0,0,0,0,0,,3,6,0,3,0,0,0,0,0,1,1
4,Nick Westbrook-Ikhine,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,6,2,25,1,24,0,0
5,Cody Hollister,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,22,0,14,0,0
6,Dez Fitzpatrick,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,14,0,14,0,0
7,MyCole Pruitt,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,10,0,10,0,0
8,Geoff Swaim,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,8,0,8,0,0
9,Anthony Firkser,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,7,0,7,1,0
10,Chester Rogers,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,2,0,2,0,0
13,Mac Jones,NWE,23,32,310,2,0,2,21,41,123.2,2,11,0,7,0,0,0,0,0,0,0
14,Rhamondre Stevenson,NWE,0,0,0,0,0,0,0,0,,9,46,0,19,1,0,0,0,0,0,0
15,Damien Harris,NWE,0,0,0,0,0,0,0,0,,11,40,1,14,1,1,12,0,12,0,0
16,Jonnu Smith,NWE,0,0,0,0,0,0,0,0,,1,9,0,9,4,3,49,0,20,0,0
17,Jakobi Meyers,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,8,5,98,0,38,0,0
18,Kendrick Bourne,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,61,2,41,0,0
19,Brandon Bolden,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,54,0,21,0,0
20,Nelson Agholor,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,20,0,10,0,0
21,Hunter Henry,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,16,0,9,0,0
22,Brian Hoyer,NWE,0,0,0,0,0,0,0,0,,1,-1,0,-1,0,0,0,0,0,0,0
