,Player,Tm,DefInt,DefTgt,DefCmp,DefCmp%,DefAllowYds,DefYds/Cmp,DefYds/Tgt,DefAllowTD,DefAllowPassRating,DefDADOT,DefAir,DefAllowYAC,DefBlitz,DefQBHrry,DefQBKD,DefSk,DefPrss,DefCombo,DefMTKI,DefMTKI%
0,Brandon Facyson,LVR,0,11,5,45.5%,53,10.6,4.8,0,60.0,15.0,42,11,0,0,0,0.0,0,4,0,0.0%
1,Johnathan Abram,LVR,0,5,4,80.0%,14,3.5,2.8,0,79.2,4.6,9,5,1,0,0,0.0,0,9,1,10.0%
2,K.J. Wright,LVR,0,4,4,100.0%,31,7.8,7.8,0,99.0,2.5,10,21,2,0,0,0.0,0,8,2,20.0%
3,Keisean Nixon,LVR,0,3,3,100.0%,23,7.7,7.7,0,98.6,3.7,11,12,3,0,1,0.0,1,4,0,0.0%
4,Casey Hayward,LVR,0,4,3,75.0%,17,5.7,4.3,1,121.9,4.3,17,0,0,0,0,0.0,0,2,0,0.0%
5,Quinton Jefferson,LVR,0,1,1,100.0%,4,4.0,4.0,0,83.3,-4.0,-4,8,0,1,0,0.0,1,2,0,0.0%
6,Marquel Lee,LVR,0,1,1,100.0%,6,6.0,6.0,0,91.7,5.0,5,1,0,0,0,0.0,0,5,1,16.7%
7,Maxx Crosby,LVR,0,0,0,,,,,,,,,,0,2,0,0.0,2,4,0,0.0%
8,Clelin Ferrell,LVR,0,0,0,,,,,,,,,,0,1,1,0.0,2,3,0,0.0%
9,Darius Philon,LVR,0,0,0,,,,,,,,,,0,1,0,0.0,1,0,0,
10,Yannick Ngakoue,LVR,0,0,0,,,,,,,,,,0,0,1,0.0,1,0,0,
11,Carl Nassib,LVR,0,0,0,,,,,,,,,,0,0,1,0.0,1,0,0,
12,Dallin Leavitt,LVR,0,1,0,0.0%,,,0.0,,39.6,31.0,,,0,0,0,0.0,0,0,1,100.0%
13,Solomon Thomas,LVR,0,0,0,,,,,,,,,,0,0,0,0.0,0,1,1,50.0%
14,Cory Littleton,LVR,0,1,0,0.0%,,,0.0,,39.6,4.0,,,0,0,0,0.0,0,1,1,50.0%
15,Roderic Teamer,LVR,0,0,0,,,,,,,,,,0,0,0,0.0,0,0,1,100.0%
16,Trevon Moehrig,LVR,0,1,0,0.0%,,,0.0,,39.6,1.0,,,0,0,0,0.0,0,4,0,0.0%
18,M.J. Stewart,CLE,0,10,7,70.0%,86,12.3,8.6,0,96.2,8.2,57,29,2,1,0,0.0,1,11,2,15.4%
19,Denzel Ward,CLE,0,6,5,83.3%,36,7.2,6.0,1,131.2,6.2,31,5,0,0,0,0.0,0,3,1,25.0%
20,Jeremiah Owusu-Koramoah,CLE,0,5,4,80.0%,42,10.5,8.4,0,101.7,3.6,12,30,5,1,0,0.5,2,5,2,28.6%
21,Greedy Williams,CLE,1,8,3,37.5%,10,3.3,1.3,0,6.2,22.5,12,-2,1,0,0,0.0,0,2,3,60.0%
22,Malcolm Smith,CLE,0,3,3,100.0%,42,14.0,14.0,0,118.7,7.0,21,21,1,0,0,0.0,0,4,0,0.0%
23,Jovante Moffatt,CLE,0,2,2,100.0%,28,14.0,14.0,0,118.7,12.5,25,3,1,1,0,0.0,1,8,0,0.0%
24,Myles Garrett,CLE,0,1,1,100.0%,10,10.0,10.0,0,108.3,-4.0,-4,14,0,1,0,0.0,1,3,0,0.0%
25,Anthony Walker,CLE,0,2,1,50.0%,6,6.0,3.0,0,56.2,7.0,6,0,1,0,0,0.0,0,3,0,0.0%
26,Sione Takitaki,CLE,0,1,1,100.0%,-1,-1.0,-1.0,0,79.2,-3.0,-3,2,2,0,0,0.0,0,6,0,0.0%
27,Richard LeCounte,CLE,0,1,1,100.0%,6,6.0,6.0,0,91.7,-3.0,-3,9,0,0,0,0.0,0,1,0,0.0%
28,Takkarist McKinley,CLE,0,0,0,,,,,,,,,,0,2,0,0.0,2,0,0,
29,Joe Jackson,CLE,0,0,0,,,,,,,,,,0,0,0,0.5,1,3,0,0.0%
30,Sheldon Day,CLE,0,0,0,,,,,,,,,,0,0,0,0.5,1,6,1,14.3%
31,Tommy Togiai,CLE,0,0,0,,,,,,,,,,0,0,0,0.5,1,1,0,0.0%
32,Porter Gustin,CLE,0,0,0,,,,,,,,,,0,1,0,0.0,1,3,0,0.0%
33,John Johnson,CLE,0,1,0,0.0%,,,0.0,,39.6,1.0,,,0,0,0,0.0,0,5,2,28.6%
